0.000000000000000000e+00,1.296925603723803397e+04
8.000000000000000000e+02,1.806173372833071777e+00
1.600000000000000000e+03,2.590992257565321921e+01
2.400000000000000000e+03,1.267541537047286056e+03
3.200000000000000000e+03,2.089287959489857894e+04
4.000000000000000000e+03,7.510576336848497158e+04
4.800000000000000000e+03,8.063432145870794193e+04
5.600000000000000000e+03,8.601746366796019720e+04
6.400000000000000000e+03,1.022895828979898070e+05
7.200000000000000000e+03,1.239837762144358712e+05
8.000000000000000000e+03,1.180986916058385832e+05
8.800000000000000000e+03,6.231784294428372232e+04
9.600000000000000000e+03,3.005511482338722089e+03
1.040000000000000000e+04,7.353938886482884155e-39
1.120000000000000000e+04,1.013946064876423457e-38
1.200000000000000000e+04,1.408439775251951788e-38
1.280000000000000000e+04,1.711121006052543152e-38
1.360000000000000000e+04,9.528929809934380524e-39
1.440000000000000000e+04,1.749526506871615490e-38
1.520000000000000000e+04,2.132864741936374564e-38
1.600000000000000000e+04,1.704019272108934097e-38
1.680000000000000000e+04,1.973003978288721570e-38
1.760000000000000000e+04,1.970989914951226933e-38
1.840000000000000000e+04,3.072255912467703126e-38
1.920000000000000000e+04,9.314858009051891030e-38
2.000000000000000000e+04,3.835079422027891747e-38
2.080000000000000000e+04,7.810862177990539448e-38
2.160000000000000000e+04,6.134402333833998216e-38
2.240000000000000000e+04,1.255525805653629630e-37
2.320000000000000000e+04,9.418641402267578899e-38
2.400000000000000000e+04,1.056959017064088450e-37
2.480000000000000000e+04,9.382807203199735108e-38
2.560000000000000000e+04,9.025752148126531563e-38
2.640000000000000000e+04,1.495222693008312944e-37
2.720000000000000000e+04,1.681985579042469505e-37
2.800000000000000000e+04,1.708603717412358066e-37
2.880000000000000000e+04,1.833545181946887634e-37
2.960000000000000000e+04,1.070862038068425525e-37
3.040000000000000000e+04,1.690151584756750792e-37
3.120000000000000000e+04,4.470701842447164763e-37
3.200000000000000000e+04,2.061967098034656377e-37
3.280000000000000000e+04,1.678347258246249544e-37
3.360000000000000000e+04,2.926838829715375842e-37
3.440000000000000000e+04,3.037196698814875153e-37
3.520000000000000000e+04,2.092334524185138371e-37
3.600000000000000000e+04,4.828429699255511595e-37
3.680000000000000000e+04,4.350335218080654880e-37
3.760000000000000000e+04,4.203871320111262146e-37
3.840000000000000000e+04,4.154573610981715770e-37
3.920000000000000000e+04,5.680313273645058193e-38
4.000000000000000000e+04,5.929891720868046655e-37
4.080000000000000000e+04,1.322675962228903284e-37
4.160000000000000000e+04,2.676003715930459280e-38
4.240000000000000000e+04,8.710541032466516287e-37
4.320000000000000000e+04,8.360671402490329795e-37
4.400000000000000000e+04,5.110293417251461278e-38
4.480000000000000000e+04,6.155056073204573453e-38
4.560000000000000000e+04,1.270841758626959398e-37
4.640000000000000000e+04,4.597977082031734770e-38
4.720000000000000000e+04,7.467527073442548425e-38
4.800000000000000000e+04,5.329678599356543564e-38
4.880000000000000000e+04,6.535750211025633335e-38
4.960000000000000000e+04,3.124398999865894629e-38
5.040000000000000000e+04,4.158011932393447484e-38
5.120000000000000000e+04,1.152718525883042943e-37
5.200000000000000000e+04,3.674480130535439597e-38
5.280000000000000000e+04,3.400115798200511574e-38
5.360000000000000000e+04,6.709008024105213318e-38
5.440000000000000000e+04,9.116982148153379380e-38
5.520000000000000000e+04,1.837027148855137614e-37
5.600000000000000000e+04,7.302703568437683769e-38
5.680000000000000000e+04,3.181472979748470389e-37
5.760000000000000000e+04,3.211031129257256984e-37
5.840000000000000000e+04,2.746554846496577340e-37
5.920000000000000000e+04,1.718908444038160039e-37
6.000000000000000000e+04,7.411808993420705402e-38
6.080000000000000000e+04,3.024362697725762488e-37
6.160000000000000000e+04,4.897244821586468743e-38
6.240000000000000000e+04,9.616646935077880255e-37
6.320000000000000000e+04,1.715196891852159023e-37
6.400000000000000000e+04,3.669926594871736965e-37
