0.000000000000000000e+00,8.148435983397087412e+00
8.000000000000000000e+02,8.135934017081973835e+00
1.600000000000000000e+03,8.105635916629358562e+00
2.400000000000000000e+03,8.060370283072309405e+00
3.200000000000000000e+03,8.105925645793528034e+00
4.000000000000000000e+03,8.175803767018017254e+00
4.800000000000000000e+03,8.101996157408361654e+00
5.600000000000000000e+03,8.113978368046298684e+00
6.400000000000000000e+03,8.142667972554086475e+00
7.200000000000000000e+03,8.148683348274710525e+00
8.000000000000000000e+03,8.101626765989456302e+00
8.800000000000000000e+03,8.131137877372403011e+00
9.600000000000000000e+03,8.213329024542980861e+00
1.040000000000000000e+04,8.148392855648976862e+00
1.120000000000000000e+04,8.148392853203683117e+00
1.200000000000000000e+04,8.148392856173627408e+00
1.280000000000000000e+04,8.148392853967834526e+00
1.360000000000000000e+04,8.148392853627639099e+00
1.440000000000000000e+04,8.148392855058814277e+00
1.520000000000000000e+04,8.148392852432747802e+00
1.600000000000000000e+04,8.148392852495561556e+00
1.680000000000000000e+04,8.148392854762372295e+00
1.760000000000000000e+04,8.148392832986338874e+00
1.840000000000000000e+04,8.148392855663729506e+00
1.920000000000000000e+04,8.148496098612842076e+00
2.000000000000000000e+04,8.148392853418441106e+00
2.080000000000000000e+04,8.148392853589449203e+00
2.160000000000000000e+04,8.148392853017599080e+00
2.240000000000000000e+04,8.148392855165036863e+00
2.320000000000000000e+04,8.148392855526926937e+00
2.400000000000000000e+04,8.148392852676884957e+00
2.480000000000000000e+04,8.148392853766763366e+00
2.560000000000000000e+04,8.148385655235514946e+00
2.640000000000000000e+04,8.148392853868038799e+00
2.720000000000000000e+04,8.148392853172790495e+00
2.800000000000000000e+04,8.148386646004327716e+00
2.880000000000000000e+04,8.148392853767020938e+00
2.960000000000000000e+04,8.148392852920018470e+00
3.040000000000000000e+04,8.148395181170746682e+00
3.120000000000000000e+04,8.148392854998386170e+00
3.200000000000000000e+04,8.148392853209911024e+00
3.280000000000000000e+04,8.148392853264793345e+00
3.360000000000000000e+04,8.148492882730534959e+00
3.440000000000000000e+04,8.146837723096295392e+00
3.520000000000000000e+04,8.148499202478374670e+00
3.600000000000000000e+04,8.148498011609257574e+00
3.680000000000000000e+04,8.148392853323134233e+00
3.760000000000000000e+04,8.148499407062613997e+00
3.840000000000000000e+04,8.148392853846711859e+00
3.920000000000000000e+04,8.146837721876678984e+00
4.000000000000000000e+04,8.148388913463570304e+00
4.080000000000000000e+04,8.148392855498174825e+00
4.160000000000000000e+04,8.148392857251193888e+00
4.240000000000000000e+04,8.148392856580271015e+00
4.320000000000000000e+04,8.148392856079402335e+00
4.400000000000000000e+04,8.148392854471882885e+00
4.480000000000000000e+04,8.148499038836263253e+00
4.560000000000000000e+04,8.148392853044345685e+00
4.640000000000000000e+04,8.148392869515999948e+00
4.720000000000000000e+04,8.148392853220670418e+00
4.800000000000000000e+04,8.148392853305322703e+00
4.880000000000000000e+04,8.148392889394092009e+00
4.960000000000000000e+04,8.148392716036338967e+00
5.040000000000000000e+04,8.148392853530390667e+00
5.120000000000000000e+04,8.148392854743701008e+00
5.200000000000000000e+04,8.148385952071137694e+00
5.280000000000000000e+04,8.148392854978657951e+00
5.360000000000000000e+04,8.148392855953636271e+00
5.440000000000000000e+04,8.148385811139730706e+00
5.520000000000000000e+04,8.148392856148916508e+00
5.600000000000000000e+04,8.148392853254669888e+00
5.680000000000000000e+04,8.148392854920981421e+00
5.760000000000000000e+04,8.148385852334442347e+00
5.840000000000000000e+04,8.148385599224177156e+00
5.920000000000000000e+04,8.148392856172215204e+00
6.000000000000000000e+04,8.148392855484754449e+00
6.080000000000000000e+04,8.148392856272744567e+00
6.160000000000000000e+04,8.148392856939638662e+00
6.240000000000000000e+04,8.148392855084173547e+00
6.320000000000000000e+04,8.148392855299245952e+00
6.400000000000000000e+04,8.148392855027843495e+00
