0.000000000000000000e+00,8.807679753929527067e+00
8.000000000000000000e+02,8.851248210408050099e+00
1.600000000000000000e+03,8.899326569843154289e+00
2.400000000000000000e+03,8.657119344428968688e+00
3.200000000000000000e+03,8.776545519967587694e+00
4.000000000000000000e+03,8.765471489499557123e+00
4.800000000000000000e+03,8.860564818520272112e+00
5.600000000000000000e+03,8.799353140178340027e+00
6.400000000000000000e+03,8.805726581605776815e+00
7.200000000000000000e+03,8.851250605263125237e+00
8.000000000000000000e+03,8.842006542352629950e+00
8.800000000000000000e+03,8.880272914724720579e+00
9.600000000000000000e+03,8.707584750463356116e+00
1.040000000000000000e+04,8.807577481663692254e+00
1.120000000000000000e+04,8.807636553393461298e+00
1.200000000000000000e+04,8.807636548494363282e+00
1.280000000000000000e+04,8.807636549652789526e+00
1.360000000000000000e+04,8.807636553056109818e+00
1.440000000000000000e+04,8.807636547589778431e+00
1.520000000000000000e+04,8.807636547207875921e+00
1.600000000000000000e+04,8.807636553204162055e+00
1.680000000000000000e+04,8.807636553067675678e+00
1.760000000000000000e+04,8.807636547112959846e+00
1.840000000000000000e+04,8.807636552292580134e+00
1.920000000000000000e+04,8.807471598577192751e+00
2.000000000000000000e+04,8.807641835209079062e+00
2.080000000000000000e+04,8.807636547246218583e+00
2.160000000000000000e+04,8.807641830479427725e+00
2.240000000000000000e+04,8.807636383164583194e+00
2.320000000000000000e+04,8.807637353628049226e+00
2.400000000000000000e+04,8.807636553192686790e+00
2.480000000000000000e+04,8.807636547226664447e+00
2.560000000000000000e+04,8.807636553154798875e+00
2.640000000000000000e+04,8.807636553106865662e+00
2.720000000000000000e+04,8.807636551599605568e+00
2.800000000000000000e+04,8.807636547198631760e+00
2.880000000000000000e+04,8.807636546928938159e+00
2.960000000000000000e+04,8.807636547820026252e+00
3.040000000000000000e+04,8.807479407121990178e+00
3.120000000000000000e+04,8.807636546888465645e+00
3.200000000000000000e+04,8.807636552798255636e+00
3.280000000000000000e+04,8.807636546922031684e+00
3.360000000000000000e+04,8.807636547645818936e+00
3.440000000000000000e+04,8.807636546961145285e+00
3.520000000000000000e+04,8.807636547011282957e+00
3.600000000000000000e+04,8.807636553466471341e+00
3.680000000000000000e+04,8.807636553378159761e+00
3.760000000000000000e+04,8.807636547527142312e+00
3.840000000000000000e+04,8.807636547645740777e+00
3.920000000000000000e+04,8.807636357896489798e+00
4.000000000000000000e+04,8.807630321248600680e+00
4.080000000000000000e+04,8.807636553628720222e+00
4.160000000000000000e+04,8.807636569734183851e+00
4.240000000000000000e+04,8.807636547317652997e+00
4.320000000000000000e+04,8.807636547673816096e+00
4.400000000000000000e+04,8.807636414030287852e+00
4.480000000000000000e+04,8.807636553326917195e+00
4.560000000000000000e+04,8.807641881408795115e+00
4.640000000000000000e+04,8.807636548364625284e+00
4.720000000000000000e+04,8.807636377597502175e+00
4.800000000000000000e+04,8.807636553410766567e+00
4.880000000000000000e+04,8.807636547565406815e+00
4.960000000000000000e+04,8.807636547104795710e+00
5.040000000000000000e+04,8.807636552654045659e+00
5.120000000000000000e+04,8.807636553202117469e+00
5.200000000000000000e+04,8.812720129092936006e+00
5.280000000000000000e+04,8.807636553504542221e+00
5.360000000000000000e+04,8.807471565956012327e+00
5.440000000000000000e+04,8.807636552793731255e+00
5.520000000000000000e+04,8.807636553162513593e+00
5.600000000000000000e+04,8.807642745270964468e+00
5.680000000000000000e+04,8.807636552738694391e+00
5.760000000000000000e+04,8.807636550009231513e+00
5.840000000000000000e+04,8.807636547327582832e+00
5.920000000000000000e+04,8.807636547269536820e+00
6.000000000000000000e+04,8.807641838057303829e+00
6.080000000000000000e+04,8.807636553576443816e+00
6.160000000000000000e+04,8.807480365097909214e+00
6.240000000000000000e+04,8.807636552855386824e+00
6.320000000000000000e+04,8.807636550462277114e+00
6.400000000000000000e+04,8.807636547123330217e+00
